年,月,日,時,分,縣市,區,村里,鄰,街道,段,巷,弄,號,公尺處,街道,段,側,附近,道路,公里,公尺處,向,車道,GPS座標X,GPS座標
2016,8,23,17,35,臺南市,北區,,,北門路,二,,,,,長榮路,,,北門路南側,,,,,,120.21694,23.0127
2016,8,23,12,26,臺南市,北區,,,東豐路,,227,,,,東豐路,,,,,,,,,120.22066,23.00285
2016,8,23,3,12,臺南市,仁德區,,,,,,,,,,,,台一線南下機車迴轉道,,,,,,120.22077,22.93257
2016,8,23,3,32,臺南市,仁德區,,,,,,,,,,,,臺一線南下機車迴轉道,,,,,,120.22077,22.93257
2016,8,23,13,15,臺南市,東區,,,中華東路,三,377,,,,,,,,,,,,,120.22154,22.97362
2016,8,23,18,0,臺南市,東區,,,大同路,一,,,,,開山路,,,,,,,,,120.22182,22.98161
2016,8,23,19,54,臺南市,東區,,,中華東路,三,357,,,,,,,,,,,,,120.22244,22.97394
2016,8,23,9,0,臺南市,東區,,,崇學路,,,,151,,,,,,,,,,,120.22313,22.97968
2016,8,23,20,23,臺南市,東區,,,中華東路,三,,,300,,,,,,,,,,,120.22389,22.9751
2016,8,23,17,0,臺南市,東區,,,東門路,二,,,222,,,,,,,,,,,120.22431,22.98491
2016,8,23,10,7,臺南市,東區,,,崇學路,,188,,,,崇學路,,,,,,,,,120.22527,22.98197
2016,8,23,11,30,臺南市,東區,,,裕農路,,446,90,,,裕農路,,,446巷70弄,,,,,,120.23088,22.98565
2016,8,23,12,30,臺南市,東區,,,東門路,,,,,,東成街,,,,,,,,,120.2315,22.97961
2016,8,23,12,30,臺南市,永康區,大橋里,,中山南路,,,,,,東橋一路,,,,,,,,,120.23615,23.01574
2016,8,23,11,10,臺南市,永康區,,,中山南路,,,,335,,,,,,,,,,,120.23745,23.01729
2016,8,23,16,35,臺南市,永康區,,,華興街,,,,,,忠勇街,,,,,,,,,120.23798,23.0008
2016,8,23,16,55,臺南市,麻豆區,新建里,,,,,,,,,,,,171線,17,0,東,外側,120.24193,23.1847
2016,8,23,9,42,臺南市,永康區,鹽行里,,中正北路,,,,,,,,,與新行街口,,,,,,120.24228,23.04167
2016,8,23,7,25,臺南市,東區,,,裕忠路,,,,,,裕文路,,,,,,,,,120.24245,22.98261
2016,8,23,18,58,臺南市,仁德區,,,,,,,,,,,,中山路文心路,,,,,,120.24456,22.97785
2016,8,23,7,30,臺南市,永康區,二王里,,中山南路,,365,,,,,,,,,,,,,120.24587,23.02072
2016,8,23,20,1,臺南市,仁德區,,,仁義路,,,,129,,,,,,,,,,,120.25447,22.97758
2016,8,23,10,30,臺南市,永康區,,,大灣路,,,,,,大仁街,,,,,,,,,120.25694,22.99903
2016,8,23,12,10,臺南市,永康區,,,大灣路,,537,,,,南興路,,,112巷,,,,,,120.26108,23.00029
2016,8,23,12,21,臺南市,永康區,永康里,,永大路,二,,,731,,,,,,,,,,,120.26172,23.0196
2016,8,23,9,50,臺南市,麻豆區,南勢里,,,,,,,,,,,,176線,19,200,東,外側,120.26261,23.18366
2016,8,23,16,43,臺南市,永康區,,,中正北路,,,,,,正北一路,,,,,,,,,120.26272,23.04665
2016,8,23,14,20,臺南市,新營區,五興里,,,,,,,,,,,五間厝31之33號旁路口,,,,,,120.27396,23.27613
2016,8,23,14,29,臺南市,永康區,西勢里,,富強路,一,,,,,,,,與富強路一段234巷口,,,,,,120.27453,23.01792
2016,8,23,19,54,臺南市,永康區,,,永科五路,,,,,,永科王田大道,,,,,,,,,120.27783,23.03932
2016,8,23,7,44,臺南市,歸仁區,,,和順路,二,,,,,,,,臺39線往南方向,,,,,,120.27869,22.99229
2016,8,23,16,55,臺南市,新市區,新和里,,信義街,,,,139,,,,,,,,,,,120.28971,23.078
2016,8,23,21,57,臺南市,歸仁區,七甲里,,中正北路,二,,,,,七甲五街,,,,,,,,,120.29304,22.98331
2016,8,23,8,15,臺南市,善化區,光文里,,中山路,,,,,,光明路,,,,,,,,,120.29653,23.13208
2016,8,23,0,30,臺南市,新營區,大宏里,,民治路,,,,,,民族路,,,,,,,,,120.31825,23.31088
2016,8,23,20,49,臺南市,六甲區,王爺里,,,,,,,,,,,水流東嶺南高幹307電桿旁,,,,,,120.41015,23.22735
2016,8,23,18,10,臺南市,安南區,,,,,,,,,,,,本田路二段與工業二路口,,,,,,120.54214,23.08564
2016,8,23,7,50,臺南市,安南區,,,,,,,,,,,,安豐五街與培安四街口,,,,,,120.58497,23.14584
2016,8,23,11,30,臺南市,安南區,,,,,,,,,,,,安和路四段533巷與長和一街15巷口,,,,,,120.86921,23.57316
2016,8,23,14,47,臺南市,安南區,,,安和路,四,,,,,安和路,四,,533巷,,,,,,12021867,23.06153
2016,8,24,17,20,臺南市,北區,,,,,,,,,,,,北園街87巷與北園街87巷151弄口,,,,,,122.21168,23.01291
2016,8,24,14,0,臺南市,安南區,,,,,,,,,,,,安吉路與本原街二段106巷口,,,,,,120.02536,23.51284
2016,8,24,19,27,臺南市,安平區,,,世平路,,,,,,世平一街,,,,,,,,,120.15066,22.99512
2016,8,24,10,30,臺南市,安平區,,,安億路,,,,,,育平九街,,,372巷141弄口,,,,,,120.16044,22.99455
2016,8,24,11,20,臺南市,安平區,,,永華十一街,,,,,,光州六街,,,,,,,,,120.16205,22.99109
2016,8,24,19,0,臺南市,佳里區,安西里,,,,,,,,,,,文化路462號前東向車道,,,,,,120.16505,23.25625
2016,8,24,15,30,臺南市,安平區,,,永華路,二,,,,,國平路,,,,,,,,,120.17109,22.99112
2016,8,24,10,50,臺南市,南區,,,喜樹路,,118,23,,,,,,喜樹路118巷口,,,,,,120.17897,22.94422
2016,8,24,10,0,臺南市,佳里區,,,,,,,,,,,,佳南路與勝利路口,,,,,,120.17979,23.14884
2016,8,24,7,12,臺南市,佳里區,,,,,,,,,,,,鎮山街85巷23號,,,,,,120.18353,23.14964
2016,8,24,18,23,臺南市,南區,,,健康路,二,,,,,中華西路,一,,137巷20弄口,,,,,,120.18514,22.98219
2016,8,24,17,0,臺南市,北區,,,中華北路,一,78,,,,,,,口,,,,,,120.1856,23.00851
2016,8,24,15,3,臺南市,中西區,,,,,,,,,,,,中華西路2段臨安橋上,,,,,,120.18664,22.99757
2016,8,24,8,10,臺南市,安南區,,,同安路,,,,221,,,,,,,,,,,120.19179,23.04217
2016,8,24,17,55,臺南市,南區,,,南寧街,,,,222,,,,,,,,,,,120.19581,22.98529
2016,8,24,20,58,臺南市,中西區,,,西門路,二,,,,,府前路,二,,,,,,,,120.19788,22.99057
2016,8,24,12,5,臺南市,北區,,,西門路,三,,,,,成功路,,西,,,,,,,120.2012,22.99976
2016,8,24,10,52,臺南市,中西區,,,民權路,二,234,,,,大福街,,,,,,,,,120.20341,22.99892
2016,8,24,12,40,臺南市,安南區,,,安和路,二,,,1958-01-01T00:00:00,,,,,,,,,,,120.20505,23.03925
2016,8,24,8,30,臺南市,北區,,,育德路,,,,540,,,,,,,,,,,120.20679,23.01539
2016,8,24,12,20,臺南市,北區,,,北安路,一,,,213,,,,,,,,,,,120.2073,23.01845
2016,8,24,16,52,臺南市,北區,,,公園路,,,,,,北忠街,,,,,,,,,120.20806,22.99986
2016,8,24,21,30,臺南市,東區,,,崇明一街,,,,1,,,,,,,,,,,120.2158,22.97855
2016,8,24,11,0,臺南市,永康區,甲頂里,,中央路,,,,33,,,,,,,,,,,120.21583,23.02292
2016,8,24,19,40,臺南市,永康區,,,中華路,,,,,,中央路,,,,,,,,,120.21591,23.02332
2016,8,24,7,50,臺南市,佳里區,民安里,,,,,,,,,,,176線公路14.1公里處外側一般車道,,,,,,120.22072,23.17734
2016,8,24,8,0,臺南市,仁德區,,,,,,,,,,,,二仁路與保安路口,,,,,,120.2238,22.92292
2016,8,24,22,42,臺南市,仁德區,保安里,,二仁路,一,,,,,保安路,一,,,,,,,,120.22401,22.92278
2016,8,24,13,0,臺南市,東區,,,東門路,,,,,,林森路,,,,,,,,,120.22478,22.99847
2016,8,24,18,13,臺南市,東區,,,東興路,,,,,,東和路,,,,,,,,,120.22961,22.99872
2016,8,24,18,45,臺南市,永康區,中興里,,中華路,,,,,,,,,與中華二路口,,,,,,120.23405,23.00845
2016,8,24,14,0,臺南市,永康區,中華里,,中華路,,,,12,,,,,,,,,,,120.23491,22.99997
2016,8,24,6,45,臺南市,東區,,,仁和路,,,,,,自由路,一,,,,,,,,120.23528,22.9678
2016,8,24,22,35,臺南市,永康區,,,中正二街,,336,,,,,,,,,,,,,120.23617,23.03098
2016,8,24,12,0,臺南市,永康區,二王里,,中山南路,,,,426,,,,,,,,,,,120.23858,23.01726
2016,8,24,20,45,臺南市,永康區,鹽行里,,中正七街,,,,27,,,,,,,,,,,120.24006,23.04
2016,8,24,19,5,臺南市,麻豆區,油車里,,新生北路,,,,71,,,,,,,,,,,120.24082,23.18758
2016,8,24,17,44,臺南市,仁德區,,,文華路,三,,,539,,,,,,,,,,,120.24379,22.9732
2016,8,24,10,27,臺南市,永康區,復華里,,復國二路,,,,,,復華三街,,,,,,,,,120.2475,23.00962
2016,8,24,13,30,臺南市,麻豆區,保安里,,中正路,,,,,,光復路,,,,,,,,,120.24876,23.18458
2016,8,24,18,20,臺南市,永康區,永康里,,中山南路,,,,,,,,,,,,,,,120.25023,23.02235
2016,8,24,11,22,臺南市,永康區,二王里,,永二街,,,,,,,,,,,,,,,120.25041,23.0177
2016,8,24,17,55,臺南市,永康區,正強里,,中山南路,,,,,,正強街,,,,,,,,,120.25269,23.02377
2016,8,24,18,5,臺南市,永康區,正強里,,中山南路,,,,,,正強街,,,,,,,,,120.25269,23.02377
2016,8,24,12,15,臺南市,永康區,西灣里,,永華路,,,,,,國光七街,,,,,,,,,120.2596,23.00947
2016,8,24,20,4,臺南市,麻豆區,龍泉里,,,,,,,,,,,,臺19甲線,18,750,南,外側,120.26473,23.16829
2016,8,24,20,30,臺南市,永康區,,,龍昌街,,,,,,龍國街,,,,,,,,,120.26819,23.03194
2016,8,24,19,27,臺南市,鹽水區,橋南里,,南門路,,,,,,,,,173號前,,,,,,120.27014,23.31211
2016,8,24,19,40,臺南市,鹽水區,水秀里,,朝琴路,,,,,,,,,與往土庫路口(往牛墟方向),,,,,,120.27156,23.32295
2016,8,24,10,5,臺南市,永康區,王行里,,王行路,,,,559,,,,,,,,,,,120.2761,23.05067
2016,8,24,8,15,臺南市,歸仁區,,,中山路,三,,,,,民生北街,,,,,,,,,120.28094,22.96831
2016,8,24,9,30,臺南市,歸仁區,,,,,,,,,,,,高鐵站區北路與武當路口往北約30公尺處,,,,,,120.28429,22.92482
2016,8,24,8,2,臺南市,歸仁區,,,和順路,一,288,,26,,,,,,,,,,,120.28628,22.99439
2016,8,24,6,3,臺南市,新市區,新市里,,中正路,,,,,,,,,372-5號前,臺19甲線,30,200,東,一般,120.29354,23.07928
2016,8,24,6,40,臺南市,新市區,新市里,,光華街,,,,206,,,,,,,,,,,120.29562,23.07722
2016,8,24,14,50,臺南市,官田區,隆田里,,,,,,,,,,,吉義高幹61號前,176線,26,0,西,車道,120.29735,23.19814
2016,8,24,18,25,臺南市,歸仁區,,,,,,,,,,,,成功九街250號,,,,,,120.29987,22.95284
2016,8,24,8,56,臺南市,新營區,民榮里,,新進路,二,,,,,,,,與富強街口,,,,,,120.30302,23.30194
2016,8,24,15,57,臺南市,新營區,忠政里,,府西路,,,,76,,,,,,,,,,,120.31369,23.31436
2016,8,24,19,51,臺南市,新營區,中營里,,中山路,,,,,,,,,127號前(圓環路段),,,,,,120.31703,23.30439
2016,8,24,7,45,臺南市,柳營區,太康里,,,,,,201,,,,,,,,,,,120.32642,23.28847
2016,8,24,9,5,臺南市,新營區,中營里,,東山路,,,,21,,,,,,,,,,,120.32741,23.30932
2016,8,24,16,37,臺南市,六甲區,六甲里,,中華路,,,,,,信義街,,,,,,,,,120.34723,23.22453
2016,8,24,14,25,臺南市,東山區,東中里,,中興路,,,,106,,,,,,,,,,,120.40345,23.32401
2016,8,24,7,30,臺南市,安南區,,,,,,,,,,,,安通路三段與安和路一段288巷口,,,,,,120.54621,23.85196
2016,8,24,8,59,臺南市,安南區,,,開安路,,63,,36,,,,,,,,,,,120.62841,23.62147
2016,8,24,10,32,臺南市,永康區,,,,,,,,,,,,溪頂寮大橋北往南向,,,,,,120215711,23.02405
2016,8,25,8,46,臺南市,關廟區,,,文衡路,,,,19,,,,,,,,,,,120.32603,22.96091
2016,8,25,12,8,臺南市,安南區,,,,,,,,,,,,安和路與政安路口,,,,,,120.02563,23.05615
2016,8,25,15,10,臺南市,安南區,,,鹽田路,,,,245,,,,,,,,,,,120.02584,23.65218
2016,8,25,17,55,臺南市,七股區,大埕里,,,,,,,,,,,,176線,9,400,西,機車優先,120.15652,23.15256
2016,8,25,19,15,臺南市,學甲區,中洲里,,,,,,,,,,,,174線,6,900,東,機車優先,120.1632,23.24275
2016,8,25,22,55,臺南市,安平區,,,安北路,,16,,,,,,,,,,,,,120.16781,22.99945
2016,8,25,18,0,臺南市,安南區,,,安明路,二,,,,,,,,北往南116號水銀燈處前,,,,,,120.17066,23.02669
2016,8,25,8,50,臺南市,佳里區,六安里,,,,,,,,,,,延平路與青年街路口,,,,,,120.17847,23.16687
2016,8,25,18,0,臺南市,安平區,,,永華路,二,,,,,永華三街,,,,,,,,,120.18129,22.9898
2016,8,25,17,55,臺南市,安平區,,,建平路,,,,,,建平三街,,,,,,,,,120.18166,22.98524
2016,8,25,8,30,臺南市,北區,,,大興街,,376,,,,,,,,,,,,,120.18328,23.00937
2016,8,25,7,55,臺南市,南區,,,金華路,,,,,,永華路,,,,,,,,,120.18985,22.98814
2016,8,25,18,10,臺南市,學甲區,豐和里,,,,,,,,,,,171線9.3公里處路口,,,,,,120.1905,23.22565
2016,8,25,18,15,臺南市,中西區,,,文賢路,,,,,,西和路,,,,,,,,,120.19379,23.00344
2016,8,25,13,43,臺南市,安南區,,,安吉路,三,,,567,,,,,,,,,,,120.19489,23.08036
2016,8,25,14,25,臺南市,中西區,,,樹林街,二,,,,,,,,新光三越百貨,,,,,,120.19811,22.98637
2016,8,25,18,21,臺南市,中西區,,,西門路,,,,,,中正路,,,,,,,,,120.1987,22.9929
2016,8,25,11,32,臺南市,中西區,,,成功路,,,,,,海安路,,,,,,,,,120.19872,23.00046
2016,8,25,18,45,臺南市,北區,,,海安路,,,,,,立賢路,,南,,,,,,,120.19989,23.00956
2016,8,25,13,50,臺南市,中西區,,,民權路,,,,,,永福路,,,,,,,,,120.20178,22.9955
2016,8,25,7,55,臺南市,西港區,西港里,,,,,,,,,,,,臺19線,127,800,北,路口,120.20229,23.12673
2016,8,25,14,25,臺南市,中西區,,,公園路,,,,,,,,,與民生綠園口,,,,,,120.20515,22.99308
2016,8,25,22,5,臺南市,北區,,,北成路,,,,,,育成路,,,,,,,,,120.20532,23.02007
2016,8,25,21,30,臺南市,中西區,,,中山路,,,,,,民族路,,,,,,,,,120.20863,22.99481
2016,8,25,14,20,臺南市,中西區,,,萬昌街,,,,139,,,,,,,,,,,120.21077,22.9937
2016,8,25,18,0,臺南市,安定區,海寮里,,,,,,,,,,,海寮137-15號前,,,,,,120.21078,23.10237
2016,8,25,7,24,臺南市,南區,,,公英五街,,,,,,,,,無名道路路口,,,,,,120.21334,22.96946
2016,8,25,17,25,臺南市,東區,,,前鋒路,,,,143號之1,,,,,,,,,,,120.21356,22.99672
2016,8,25,9,20,臺南市,東區,,,東寧路西段,,,,106,,,,,,,,,,,120.21365,22.9936
2016,8,25,18,26,臺南市,東區,,,榮譽街,,47,,,,,,,,,,,,,120.21646,22.97431
2016,8,25,6,22,臺南市,永康區,,,中華路,,,,,,中華路,,,奇美陸橋引道,,,,,,120.21985,23.02099
2016,8,25,9,0,臺南市,北區,,,開元路,,,,,,長榮路,四,東,,,,,,,120.22089,23.00769
2016,8,25,4,37,臺南市,北區,,,小東路,,,,57,,,,,成大成杏校區前,,,,,,120.22099,23.0008
2016,8,25,7,29,臺南市,安定區,六嘉里,,,,,,六塊寮41,,,,,,,,,,,120.22218,23.08033
2016,8,25,8,0,臺南市,東區,,,,,,,,,,,,鐵路便道359K,,,,,,120.22242,22.98133
2016,8,25,21,30,臺南市,東區,,,崇德十二街,,,,,,崇德路,,,,,,,,,120.22478,22.99847
2016,8,25,12,20,臺南市,東區,,,裕農路,,,,22,,,,,,,,,,,120.225,22.9851
2016,8,25,7,55,臺南市,安南區,,,,,,,,,,,,仁愛橋往國八方向河堤便道,,,,,,120.22625,23.06346
2016,8,25,10,29,臺南市,東區,,,東門路,二,,,,,裕豐街,,,,,,,,,120.22642,22.98336
2016,8,25,19,40,臺南市,東區,,,中華東路,二,243,,,,中華東路,二,,,,,,,,120.23075,22.9825
2016,8,25,11,18,臺南市,永康區,東橋里,,東橋一路,,,,,,東橋二街,,,,,,,,,120.23144,23.02148
2016,8,25,7,20,臺南市,北區,,,勝利路,,301,,,,,,,,,,,,,120.23268,23.00099
2016,8,25,18,50,臺南市,東區,,,自由路,二,,,155,,,,,,,,,,,120.23747,22.9738
2016,8,25,16,50,臺南市,永康區,中華里,,華興街,,,,,,忠勇街,,,,,,,,,120.23802,23.00078
2016,8,25,17,30,臺南市,永康區,神洲里,,忠孝路,,,,,,,,,路燈編號:永康區路燈1183,,,,,,120.2416,23.00953
2016,8,25,11,50,臺南市,永康區,鹽行里,,中正二街,,,,600,,,,,,,,,,,120.24277,23.03458
2016,8,25,18,30,臺南市,永康區,建國里,,復興路,,71,,,,,,,,,,,,,120.24777,22.99681
2016,8,25,8,45,臺南市,永康區,鹽行里,,中正北路,,,,,,,,,南下交流道口,,,,,,120.24998,23.042
2016,8,25,17,21,臺南市,永康區,,,中山南路,,,,948,,,,,南大附中圍牆前,,,,,,120.25164,23.02319
2016,8,25,7,40,臺南市,仁德區,仁德里,,中正路,二,,,663,,,,,,,,,,,120.25305,22.9596
2016,8,25,10,53,臺南市,永康區,,,中正北路,,,,,,,,,與蔦松二街口,,,,,,120.25482,23.04207
2016,8,25,18,47,臺南市,永康區,網寮里,,永大一路,,,,,,,,,與永華路口,,,,,,120.25772,23.01718
2016,8,25,8,25,臺南市,永康區,崑山里,,,,,,,,,,,永華路與國光五街口,,,,,,120.25884,23.00565
2016,8,25,21,50,臺南市,永康區,,,大灣路,,798,,,,,,,,,,,,,120.25891,23.00019
2016,8,25,8,52,臺南市,鹽水區,水仙里,,西門路,,,,2016-06-01T00:00:00,,,,,對面,,,,,,120.26615,23.31979
2016,8,25,17,50,臺南市,新營區,五興里,,,,,,,,,,,五間厝151-6號,,,,,,120.2711,23.27029
2016,8,25,17,30,臺南市,永康區,東灣里,,文賢街,,136,,,,,,,,,,,,,120.27208,23.0099
2016,8,25,19,25,臺南市,新市區,社內里,,,,,,,,,,,南科聯外道˙南市都會外環道,,,,,,120.27266,23.06118
2016,8,25,15,2,臺南市,新市區,社內里,,,,,,,,,,,南135線與新港社大道口,,,,,,120.27655,23.07517
2016,8,25,18,17,臺南市,新市區,社內里,,,,,,,,,,,南134線與新港社大道橋下路口,,,,,,120.2803,23.08413
2016,8,25,11,18,臺南市,新市區,新和里,,仁愛街,,,,,,,,,277號前,,,,,,120.29379,23.07709
2016,8,25,11,6,臺南市,善化區,文昌里,,中正路,,66,,,,,,,99號,,,,,,120.29618,23.12054
2016,8,25,11,20,臺南市,新化區,清水里,,中山路,,,,359,,,,,,,,,,,120.29949,23.03613
2016,8,25,16,2,臺南市,新營區,南興里,,建業路,,,,,,興農街,,,,,,,,,120.30844,23.2984
2016,8,25,12,47,臺南市,新營區,民權里,,三民路,,,,,,信義街,,,,,,,,,120.31346,23.30673
2016,8,25,7,7,臺南市,關廟區,松腳里,,民權街,,47,,,,,,,,,,,,,120.33262,22.95754
2016,8,25,6,53,臺南市,大內區,曲溪里,,,,,,,,,,,二重溪51-8號,,,,,,120.38692,23.1167
2016,8,25,8,40,臺南市,西港區,慶安里,,中山路,,,,303,,,,,,,,,,,120.79903,21.12715
2016,8,25,19,53,臺南市,北區,,,安明路觀海橋,,,,,,,,,,,,,,,120.98811,24.77829
2016,8,26,21,0,臺南市,七股區,看坪里,,,,,,,,,,,南36線公路2.2公里處一般車道,,,,,,120.15156,23.12852
2016,8,26,17,23,臺南市,安平區,,,安億路,,,,,,慶平路,,,,,,,,,120.16365,22.99736
2016,8,26,11,15,臺南市,安平區,,,永華路,二,,,,,文平路,,,,,,,,,120.17832,22.9902
2016,8,26,18,40,臺南市,安平區,,,永華路,二,,,216,,,,,,,,,,,120.18102,22.98985
2016,8,26,6,5,臺南市,佳里區,興化里,,,,,,,,,,,臺19線公路119.9公里處南向快車道,,,,,,120.18868,23.19042
2016,8,26,10,40,臺南市,中西區,,,民生路,,,,,,環河街,,,,,,,,,120.19284,22.99652
2016,8,26,20,41,臺南市,中西區,,,金華路,三,,,229,,,,,,,,,,,120.19363,22.99491
2016,8,26,0,1,臺南市,中西區,,,中正路,,,,,,國華街,,,,,,,,,120.19716,22.99193
2016,8,26,9,48,臺南市,安南區,,,鎮安路,,,,,,鎮安二街,,,,,,,,,120.19974,23.06522
2016,8,26,16,22,臺南市,中西區,,,民生路,一,,,5,,,,,,,,,,,120.20432,22.9927
2016,8,26,7,21,臺南市,安定區,海寮里,,,,,,132-131,,,,,,臺19線,131,0,北,中外,120.20855,23.09896
2016,8,26,15,35,臺南市,安定區,海寮里,,,,,,126-45,,,,,,臺19線,131,100,北,外側,120.20906,23.09767
2016,8,26,0,30,臺南市,北區,,,公園路,,451,,,,公園路,,,,,,,,,120.20995,23.00843
2016,8,26,8,38,臺南市,安定區,海寮里,,,,,,,,,,,,臺19線,131,900,北,外側,120.21008,23.09086
2016,8,26,11,50,臺南市,安南區,,,安和路,一,,,242,,,,,,,,,,,120.21273,23.03134
2016,8,26,23,5,臺南市,東區,,,榮譽街,,84,,,,,,,臺南大學旁,,,,,,120.21683,22.97525
2016,8,26,18,41,臺南市,東區,,,長榮路,,,,,,懷恩街,,,,,,,,,120.21976,22.98926
2016,8,26,20,45,臺南市,東區,,,崇德路,,,,271,,,,,,,,,,,120.22202,22.97812
2016,8,26,20,25,臺南市,東區,,,林森路,,,,,,小東路,,,,,,,,,120.22441,22.20045
2016,8,26,5,25,臺南市,東區,,,大同路,二,,,41,,,,,,,,,,,120.22478,22.99847
2016,8,26,17,15,臺南市,北區,,,林森路,三,240,,,,,,,南園街162巷16弄,,,,,,120.22487,23.00691
2016,8,26,10,37,臺南市,永康區,安康里,,中華西街,,63,,,,中華西街,,,,,,,,,120.22683,23.01405
2016,8,26,20,0,臺南市,東區,,,東寧路,,,,,,裕豐街,,,,,,,,,120.22781,22.99006
2016,8,26,18,30,臺南市,永康區,,,中正南路,,,,,,正南二街,,,,,,,,,120.22869,23.0334
2016,8,26,23,5,臺南市,東區,,,中華東路,二,,,247,,,,,,,,,,,120.23174,22.98338
2016,8,26,14,35,臺南市,安定區,港南里,,,,,,,,,,,25-2號,,,,,,120.23457,23.08657
2016,8,26,13,8,臺南市,永康區,,,中正南路,,,,,,鹽忠街,,,,,,,,,120.23495,23.0395
2016,8,26,17,50,臺南市,東區,,,裕農三街,,,,55,,,,,,,,,,,120.23963,22.98721
2016,8,26,22,5,臺南市,永康區,鹽行里,,中正二街,,,,,,正南五街,,,,,,,,,120.24017,23.03314
2016,8,26,19,2,臺南市,仁德區,,,,,,,,,,,,仁德火車站前,,,,,,120.24087,22.92342
2016,8,26,17,40,臺南市,永康區,復華里,,復國一路,,173,,,,,,,復華一街28巷口,,,,,,120.24544,23.00658
2016,8,26,8,0,臺南市,永康區,,,中正一街,,,,,,中正五街,,,,,,,,,120.2465,23.03601
2016,8,26,17,19,臺南市,麻豆區,穀興里,,中正路,,,,,,中山路,,,,,,,,,120.24847,23.18368
2016,8,26,16,8,臺南市,仁德區,上崙里,,崑崙路,,,,200,,,,,,,,,,,120.25081,22.93263
2016,8,26,19,50,臺南市,永康區,永康里,,中山南路,,,,976,,,,,,,,,,,120.25431,23.02454
2016,8,26,20,40,臺南市,永康區,西灣里,,文化路,,,,,,永華路,,,,,,,,,120.25807,23.01595
2016,8,26,11,9,臺南市,永康區,西灣里,,,,,,,,,,,永大路二段與公園路口,,,,,,120.26365,23.01401
2016,8,26,18,52,臺南市,永康區,,,大灣路,,,,169,,,,,,,,,,,120.26863,23.00849
2016,8,26,13,20,臺南市,新市區,社內里,,,,,,,,,,,社內166-2號旁路口,,,,,,120.27997,23.07628
2016,8,26,17,55,臺南市,新市區,新和里,,民生路,,,,,,,,,與和平街口,,,,,,120.29063,23.07867
2016,8,26,17,20,臺南市,善化區,文昌里,,光復二街,,,,,,,,,61號,,,,,,120.29297,23.12756
2016,8,26,9,40,臺南市,新化區,太平里,,,,,,,,,,,中正路869號前路口,,,,,,120.30317,23.04623
2016,8,26,19,50,臺南市,新營區,民榮里,,復興路,,,,,,,,,新營漁市場前,,,,,,120.30626,23.30319
2016,8,26,11,6,臺南市,新營區,三仙里,,金華路,一,,,,,三興街,,,,,,,,,120.30992,23.31609
2016,8,26,23,9,臺南市,新營區,忠政里,,府西路,,257,,,,府西路,,,,,,,,,120.31364,23.31805
2016,8,26,6,30,臺南市,柳營區,中埕里,,中山西路,二,,,,,福中街,,,,,,,,,120.31422,23.27689
2016,8,26,8,10,臺南市,官田區,二鎮里,,工業西路,,,,,,富強路,,,,,,,,,120.31992,23.20595
2016,8,26,15,0,臺南市,安南區,,,安和路,一,,,232,,,,,,,,,,,120.32153,23.06541
2016,8,26,9,10,臺南市,六甲區,水林里,,,,,,,,,,,民族街414巷15號前,,,,,,120.34531,23.23556
2016,8,26,8,37,臺南市,楠西區,東勢里,,,,,,,,,,,東勢路143號前,,,,,,120.4855,23.1775
2016,8,26,10,5,臺南市,永康區,六合里,,六合路,,,,,,,,,與六合路58巷口,,,,,,120.23093,23.01053
2016,8,27,11,32,臺南市,仁德區,,,上崙街,,,,,,,,,與台86便道,,,,,,120.25207,22.93907
2016,8,27,16,0,臺南市,安南區,,,城西街,三,1105,121,146,,,,,,,,,,,120.07509,23047884
2016,8,27,18,40,臺南市,安南區,,,安明路,四,,,,,公學路,七,,,,,,,,120.13563,23.08134
2016,8,27,16,41,臺南市,將軍區,仁和里,,,,,,和巷95,,,,,,,,,,,120.15855,23.22085
2016,8,27,10,16,臺南市,北門區,錦湖里,,,,,,,,,,,渡仔頭吳保宮前路口,,,,,,120.16799,23.29815
2016,8,27,19,54,臺南市,佳里區,,,,,,,,,,,,佳西路396號前,,,,,,120.16834,23.16628
2016,8,27,23,0,臺南市,安南區,,,本原街,三,234,,,,安中路,四,,290巷,,,,,,120.17349,23.05317
2016,8,27,23,0,臺南市,佳里區,忠仁里,,,,,,,,,,,延平路與新生路路口,,,,,,120.17836,23.1606
2016,8,27,12,40,臺南市,佳里區,東寧里,,新生路,,,,108,,,,,,,,,,,120.179,23.16102
2016,8,27,11,10,臺南市,安平區,,,平通路,,,,,,永華三街,,,,,,,,,120.18162,22.99227
2016,8,27,14,43,臺南市,學甲區,慈福里,,,,,,,,,,,東陽國小後方側門道路,,,,,,120.18461,23.22866
2016,8,27,12,35,臺南市,南區,,,金華路,二,,,277,,,,,,,,,,,120.18933,22.98409
2016,8,27,19,23,臺南市,安南區,,,同安路,,,,284,,,,,,,,,,,120.19196,23.04219
2016,8,27,13,0,臺南市,北區,,,文賢路,,,,466,,,,,,,,,,,120.19364,23.0058
2016,8,27,18,40,臺南市,北區,,,文成路,,,,,,文賢二街,,,,,,,,,120.19703,23.01239
2016,8,27,20,15,臺南市,北區,,,文賢二街,,,,370,,,,,,,,,,,120.19705,23.01339
2016,8,27,17,55,臺南市,中西區,,,健康路,,,,,,永福路,,,,,,,,,120.1979,22.98147
