年月,總編號,處理單位,處理編號,年,月,日,時,分,縣市,區,村里,鄰,街道,段,巷,弄,號,公尺處,街道,段,側,附近,道路,公里,公尺處,向,車道,平交道,公里,公尺處,附近,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,警局,分局,案件類別,事故類別,GPS座標X,GPS座標
10506,,CK91,10506CK001405,2016,6,16,17,20,臺南市,永康區,復興里,,復興路,,,,324,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,5,5,1,16,23,C000,CK00,1,2,120.24191,22.9987
10506,10506C00020079,CK91,10506CK000072,2016,6,2,16,22,臺南市,永康區,東灣里,,大灣東路,,,,,,南興路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,C000,CK00,1,2,120.26126,22.99879
10506,10506C00020418,CQ91,10506CQ002308,2016,6,11,18,20,臺南市,北區,,,小東路,,,,367,,,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,9,6,C000,CQ00,1,2,120.23175,22.99879
10506,10506C00020139,CP91,10506CP000530,2016,6,8,8,10,臺南市,安平區,,,華平路,,,,736,,,,,,,,,,,,,,,0,3,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,4,1,16,19,C000,CP00,1,2,120.1759,22.99881
10506,,CP91,10506CP000558,2016,6,6,12,10,臺南市,安平區,,,民權路,二,,,,,,,,頂美二街口,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,19,C000,CP00,1,2,120.18328,22.99883
10506,,CM91,10506CM003281,2016,6,12,12,35,臺南市,東區,,,中華東路,一,,,,,東平路,,,,,,,,,,,,,0,1,0,7,1,5,50,3,1,1,4,4,5,7,1,1,5,5,4,1,16,6,C000,CM00,1,2,120.23422,22.99886
10506,,CK91,10506CK001755,2016,6,17,21,57,臺南市,永康區,,,大灣路,,,,1098,,,,,,,,,,,,,,,0,1,0,8,3,5,50,14,8,1,5,4,5,7,4,4,1,4,4,1,17,17,C000,CK00,1,2,120.25175,22.99887
10506,,CP91,10506CP002055,2016,6,22,21,0,臺南市,安平區,,,運河路,,,,25,,,,,,,,,,,,,,,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,9,4,4,1,18,42,C000,CP00,1,2,120.16211,22.99887
10506,,CN91,10506CN003561,2016,6,9,22,40,臺南市,中西區,,,國華街,,,,,,郡緯街,,,,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CN00,1,2,120.19951,22.99889
10506,,CK91,10506CK002087,2016,6,23,21,49,臺南市,永康區,光復里,,復興路,,,,172,,,,,,,,,,,,,,,0,1,0,8,3,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,13,23,C000,CK00,1,2,120.24458,22.9989
10506,,CN91,10506CN002914,2016,6,27,13,28,臺南市,中西區,,,中華西路,,,,,,民權路,,,,,,,,,,,,,0,1,0,8,1,5,60,4,1,1,5,4,5,7,1,1,10,5,5,2,16,25,C000,CN00,1,2,,,120.18592,22.99891
10506,,CN91,10506CN000492,2016,6,7,13,0,臺南市,中西區,,,金華路,四,,,69,,,,,,,,,,,,,,,0,1,0,7,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,1,16,19,C000,CN00,1,2,120.19503,22.99892
10506,,CP91,10506CP000788,2016,6,10,18,15,臺南市,安平區,,,安平路,,,,,,湖內一街,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,4,C000,CP00,1,2,120.15839,22.99895
10506,10506C00020477,CM91,10506CM003061,2016,6,28,16,28,臺南市,東區,,,小東路,,,,,,東和路,,,,,,,,,,,,,0,1,0,8,1,5,50,5,1,1,5,4,5,7,1,1,1,3,4,1,16,8,C000,CM00,1,2,120.23051,22.99899
10506,,CN91,10506CN000445,2016,6,4,15,33,臺南市,中西區,,,西門路,二,,,409,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,3,4,4,1,13,16,C000,CN00,1,2,120.20077,22.99901
10506,,CN91,10506CN001446,2016,6,16,18,4,臺南市,中西區,,,成功路,,,,,,新美街,,,,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,16,10,C000,CN00,1,2,120.20137,22.99905
10506,10506C00020340,CK91,10506CK000186,2016,6,1,8,20,臺南市,永康區,中華里,,忠孝路,,,,3,,,,,,,,,,,,,,,0,3,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,16,6,C000,CK00,1,2,120.23989,22.99906
10506,,CK91,10506CK001614,2016,6,8,16,35,臺南市,永康區,中華里,,忠孝路,,,,3,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,9,5,5,1,16,43,C000,CK00,1,2,120.23989,22.99906
10506,,CP91,10506CP001638,2016,6,17,19,30,臺南市,安平區,,,安北路,,,,,,州平一街,,東,,,,,,,,,,,0,2,0,8,3,5,50,14,13,1,5,4,5,7,4,4,1,4,4,1,12,23,C000,CP00,1,2,120.15125,22.99906
10506,,CK91,10506CK000386,2016,6,6,8,48,臺南市,永康區,勝利里,,中華路,,,,9,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,4,1,17,43,C000,CK00,1,2,120.23464,22.99907
10506,,CP91,10506CP001136,2016,6,15,7,21,臺南市,安平區,,,民權路,,,,,,湖美街,,,,,,,,,,,,,0,1,0,6,1,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,17,43,C000,CP00,1,2,120.18007,22.99908
10506,,CN91,10506CN000715,2016,6,9,17,20,臺南市,中西區,,,民權路,,,,,,西和路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,23,C000,CN00,1,2,120.18554,22.99908
10506,10506C00020361,CK91,10506CK000606,2016,6,6,18,47,臺南市,永康區,,,大灣路,,1020,,,,大灣路,,,,,,,,,,,,,0,1,0,8,3,5,50,3,1,1,5,4,5,7,2,1,5,4,5,1,16,42,C000,CK00,1,2,120.25318,22.99912
10506,,CK91,10506CK001379,2016,6,17,8,55,臺南市,永康區,,,復興路,,,,,,,,,高速公路涵洞往北,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,8,C000,CK00,1,2,120.24801,22.99916
10506,10506C00020132,CN91,10506CN000367,2016,6,4,11,30,臺南市,中西區,,,中華西路,二,,,581,,,,,,,,,,,,,,,0,2,0,8,1,5,60,14,12,1,5,4,5,7,4,4,1,4,5,2,16,19,C000,CN00,1,2,120.18438,22.99916
10506,,CN91,10506CN003488,2016,6,30,15,35,臺南市,中西區,,,金華路,,,,,,民族路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,17,C000,CN00,1,2,120.19293,22.99916
10506,,CK91,10506CK002465,2016,6,27,2,35,臺南市,永康區,,,復興路,,,,20,,,,,,,,,,,,,,,0,1,0,8,3,5,50,14,7,1,5,4,5,7,4,4,3,2,4,1,13,16,C000,CK00,1,2,120.25181,22.99916
10506,,CQ91,10506CQ002578,2016,6,24,10,40,臺南市,北區,,,成功路,,22,,,,北忠街,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,16,C000,CQ00,1,2,120.20952,22.99937
10506,,CQ91,10506CQ001282,2016,6,16,8,45,臺南市,北區,,,小東路,,,,305,,,,,,,,,,,,,,,0,1,0,6,1,5,50,5,1,1,4,4,5,7,4,4,10,5,5,2,12,17,C000,CQ00,1,2,120.23045,22.99937
10506,,CN91,10506CN001462,2016,6,5,12,40,臺南市,中西區,,,海安路,,,,,,郡緯街,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,16,25,C000,CN00,1,2,120.19597,22.99938
10506,,CP91,10506CP002797,2016,6,22,17,10,臺南市,安平區,,,安平路,,,,79,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,1,16,11,C000,CP00,1,2,120.1655,22.99945
10506,,CK91,10506CK002268,2016,6,12,12,2,臺南市,永康區,,,忠勇街,,32,,,,,,,與小東路647巷口,,,,,,,,,,0,2,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CK00,1,2,120.23851,22.99946
10506,,CP91,10506CP002583,2016,6,22,17,10,臺南市,安平區,,,安北路,,,,3,,,,,,,,,,,,,,,0,2,0,8,1,5,40,3,1,1,5,4,5,7,3,1,10,5,5,2,16,8,C000,CP00,1,2,120.16782,22.99947
10506,,CP91,10506CP000948,2016,6,12,16,55,臺南市,安平區,,,安北路,,,,22,,,,,,,,,,,,,,,0,2,0,6,1,5,50,14,7,1,4,4,5,7,4,4,5,5,4,1,16,10,C000,CP00,1,2,120.16766,22.99957
10506,10506C00020115,CN91,10506CN000362,2016,6,3,9,51,臺南市,中西區,,,西門路,二,,,,,成功路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,C000,CN00,1,2,120.20123,22.99967
10506,,CK91,10506CK001611,2016,6,1,18,34,臺南市,永康區,,,大灣東路,,,,,,,,,大灣城隍宮前,,,,,,,,,,0,2,0,8,3,5,50,14,11,1,5,4,5,7,3,1,9,4,4,1,16,4,C000,CK00,1,2,120.2644,22.99968
10506,,CM91,10506CM003071,2016,6,5,18,35,臺南市,東區,,,勝利路,,,,,,,,,160號電桿附近,,,,,,,,,,0,3,0,1,3,5,40,14,9,1,4,4,5,6,4,4,9,4,5,1,13,16,C000,CM00,1,2,120.21843,22.99969
10506,,CP91,10506CP001301,2016,6,16,13,20,臺南市,安平區,,,民權路,四,,,465,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,1,17,23,C000,CP00,1,2,120.17321,22.99978
10506,,CN91,10506CN002921,2016,6,27,17,7,臺南市,中西區,,,中華西路,,,,,,民權路,,,,,,,,,,,,,0,1,0,8,1,5,60,4,1,1,5,4,5,7,1,1,10,5,5,2,16,9,C000,CN00,1,2,120.18667,22.9998
10506,,CK91,10506CK001861,2016,6,13,7,25,臺南市,永康區,崑山里,,大灣路,,,,,,大仁街,,,,,,,,,,,,,0,1,0,6,1,5,50,3,1,1,4,4,5,7,1,1,10,5,5,2,16,6,C000,CK00,1,2,120.25701,22.99983
10506,10506C00020163,CQ91,10506CQ000555,2016,6,8,7,40,臺南市,北區,,,小東路,,,,,,東豐路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,C000,CQ00,1,2,120.22814,22.99984
10506,,CK91,10506CK002371,2016,6,14,14,40,臺南市,永康區,,,中華路,,10,,,,,,,與小東路477巷口,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,18,23,C000,CK00,1,2,120.23537,22.99985
10506,,CK91,10506CK001914,2016,6,22,15,4,臺南市,永康區,中華里,,中華路,,10,,,,小東路,,,477巷口,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,23,C000,CK00,1,2,120.23538,22.99985
10506,10506C00020164,CQ91,10506CQ001242,2016,6,15,0,59,臺南市,北區,,,公園路,,,,,,北忠街,,,,,,,,,,,,,0,2,0,7,3,5,50,4,1,1,4,4,5,7,3,1,10,5,5,2,3,23,C000,CQ00,1,2,120.20807,22.99985
10506,,CK91,10506CK000769,2016,6,10,22,45,臺南市,永康區,南灣里,,南興路,,112,,,,南興路,,,,,,,,,,,,,0,1,0,6,3,5,50,14,13,1,4,4,5,7,4,4,9,5,5,1,12,21,C000,CK00,1,2,120.2615,22.99987
10506,,CQ91,10506CQ000382,2016,6,4,17,10,臺南市,北區,,,北門路,,,,,,公園南路,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,2,1,10,5,5,2,16,8,C000,CQ00,1,2,120.21258,22.99991
10506,,CN91,10506CN003332,2016,6,23,15,30,臺南市,中西區,,,金華路,四,,,99,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,1,16,11,C000,CN00,1,2,120.19298,22.99993
10506,10506C00020081,CK91,10506CK000112,2016,6,3,9,25,臺南市,永康區,中華里,,中華路,,10,,,,中華路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,14,12,C000,CK00,1,2,120.23496,22.99999
10506,,CP91,10506CP002511,2016,6,24,8,10,臺南市,安平區,,,民權路,四,,,503,,,,,,,,,,,,,,,0,1,0,8,2,5,50,4,2,1,5,4,5,7,1,1,10,5,5,2,14,12,C000,CP00,1,2,120.17255,23
10506,,CK91,10506CK001943,2016,6,20,8,0,臺南市,永康區,崑山里,,大灣路,,942,16,11,,,,,,,,,,,,,,,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,2,18,23,C000,CK00,1,2,120.25544,23.00004
10506,,CK91,10506CK001128,2016,6,15,4,53,臺南市,永康區,光復里,,復興路,,356,,,,,,,與復興路356巷71弄口,,,,,,,,,,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CK00,1,2,120.24232,23.00005
10506,10506C00020826,CQ91,10506CQ003293,2016,6,11,14,18,臺南市,北區,,,西門路,三,24,,,,自強街,,,,,,,,,,,,,0,1,0,6,1,5,40,5,1,1,4,4,5,7,4,4,10,5,5,2,15,6,C000,CQ00,1,2,120.20241,23.00009
10506,,CK91,10506CK001650,2016,6,19,19,40,臺南市,永康區,東灣里,,大灣東路,,,,239,,,,,,,,,,,,,,,0,2,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,C000,CK00,1,2,120.2645,23.00012
10506,10506C00020155,CQ91,10506CQ000202,2016,6,3,15,0,臺南市,北區,,,公園南路,,,,,,富北街,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,15,6,C000,CQ00,1,2,120.21173,23.00015
10506,10506C00020003,CN91,10506CN000049,2016,6,1,17,40,臺南市,中西區,,,金華路,,,,,,信義街,,北,,,,,,,,,,,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,5,1,16,10,C000,CN00,1,2,120.19554,23.00019
10506,,CK91,10506CK002791,2016,6,28,17,43,臺南市,永康區,崑山里,,大仁街,,,,7,,,,,,,,,,,,,,,0,2,0,8,1,5,5,14,9,1,5,4,5,7,4,4,5,5,5,1,3,51,C000,CK00,1,2,120.25688,23.0002
10506,,CQ91,10506CQ000871,2016,6,11,20,5,臺南市,北區,,,公園南路,,,,,,富北街,,,,,,,,,,,,,0,1,0,6,3,5,50,3,1,1,4,4,5,7,3,1,10,5,5,2,16,6,C000,CQ00,1,2,120.21175,23.00021
10506,,CQ91,10506CQ003082,2016,6,7,8,15,臺南市,北區,,,公園南路,,,,,,富北街,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,16,6,C000,CQ00,1,2,120.21175,23.00024
10506,,CK91,10506CK001846,2016,6,20,16,0,臺南市,永康區,,,,,,,,,,,,大灣路537巷與南興路112巷,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,C000,CK00,1,2,120.26326,23.00029
10506,,CN91,10506CN001064,2016,6,14,10,20,臺南市,中西區,,,臨安路,,,,,,民族路,,,,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,16,C000,CN00,1,2,120.19208,23.00029
10506,,CN91,10506CN000449,2016,6,6,7,2,臺南市,中西區,,,民族路,三,,,,,臨安路,一,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,16,C000,CN00,1,2,120.19198,23.0003
10506,,CK91,10506CK002586,2016,6,28,10,0,臺南市,永康區,中華里,,小東路,,591,,,,忠義街,,,60巷口,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CK00,1,2,120.23746,23.00031
10506,,CN91,10506CN001449,2016,6,18,3,0,臺南市,中西區,,,中華西路,二,,,423,,,,,對面,,,,,,,,,,0,0,1,8,1,5,60,14,7,1,5,4,5,7,4,4,1,4,5,2,23,21,C000,CN00,1,2,120.18642,23.00045
10506,,CQ91,10506CQ003352,2016,6,2,12,17,臺南市,北區,,,公園南路,,,,,,西華街,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,12,3,C000,CQ00,1,2,120.21084,23.00046
10506,,CN91,10506CN002237,2016,6,25,10,20,臺南市,中西區,,,湖美一街,,39,,,,湖美一街,,,,,,,,,,,,,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CN00,1,2,120.18121,23.00047
10506,10506C00020152,CQ91,10506CQ000101,2016,6,1,6,50,臺南市,北區,,,國華街,四,5,,,,國華街,四,,,,,,,,,,,,0,1,0,8,1,6,40,5,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CQ00,1,2,120.20021,23.00055
10506,,CQ91,10506CQ003290,2016,6,10,18,55,臺南市,北區,,,國華街,四,5,,,,,,,,,,,,,,,,,0,1,0,8,3,5,40,5,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CQ00,1,2,120.20021,23.00057
10506,,CQ91,10506CQ001014,2016,6,12,22,15,臺南市,北區,,,林森路,二,,,,,小東路,,,,,,,,,,,,,0,2,0,7,3,5,50,4,1,1,4,4,5,7,2,1,10,5,5,2,16,25,C000,CQ00,1,2,120.22445,23.00059
10506,,CQ91,10506CQ003487,2016,6,18,12,5,臺南市,北區,,,小東路,,,,,,林森路,,,,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,C000,CQ00,1,2,120.22441,23.00064
10506,10506C00020645,CM91,10506CM003361,2016,6,24,8,20,臺南市,東區,,,北門路,二,,,34,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,1,12,1,C000,CM00,1,2,120.21334,23.00066
10506,10506C00020753,CQ91,10506CQ000694,2016,6,9,21,45,臺南市,北區,,,小東路,,,,,,林森路,,,,,,,,,,,,,0,2,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,25,C000,CQ00,1,2,120.22432,23.00067
10506,,CQ91,10506CQ000604,2016,6,8,17,20,臺南市,北區,,,小東路,,,,,,長榮路,,,,,,,,,,,,,0,3,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,C000,CQ00,1,2,120.22224,23.00069
10506,,CK91,10506CK000471,2016,6,7,9,58,臺南市,永康區,,,,,,,,,,,,中華路與華興街,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,12,23,C000,CK00,1,2,120.23498,23.00071
10506,,CK91,10506CK002959,2016,6,7,13,0,臺南市,永康區,中華里,,忠孝路,,,,,,華興街,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,1,7,1,1,10,5,5,2,18,23,C000,CK00,1,2,120.23993,23.00077
10506,10506C00020135,CN91,10506CN000265,2016,6,4,23,0,臺南市,中西區,,,西和路,,,,,,和真街,,,,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,12,7,C000,CN00,1,2,120.18922,23.00082
10506,,CQ91,10506CQ001648,2016,6,13,13,0,臺南市,北區,,,小東路,,,,,,,,,成杏校區前,,,,,,,,,,0,2,0,6,1,5,50,3,1,1,4,4,5,7,2,1,10,5,5,2,16,9,C000,CQ00,1,2,120.22062,23.00082
10506,,CN91,10506CN003050,2016,6,18,17,40,臺南市,中西區,,,成功路,,,,415-2,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,3,4,4,1,12,23,C000,CN00,1,2,120.19761,23.00089
10506,,CK91,10506CK003002,2016,6,29,9,57,臺南市,永康區,崑山里,,大灣路,,798,,,,,,,與國光ㄧ街口,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CK00,1,2,120.25876,23.00089
10506,10506C00020359,CK91,10506CK000520,2016,6,6,13,15,臺南市,永康區,崑山里,,大灣路,,798,,,,國光一街,,,,,,,,,,,,,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CK00,1,2,120.25656,23.00089
10506,,CK91,10506CK000917,2016,6,12,17,35,臺南市,永康區,中華里,,華興街,,120,,,,華興街,,,,,,,,,,,,,0,2,0,6,1,5,50,3,1,1,4,4,5,7,4,4,10,5,5,2,16,8,C000,CK00,1,2,120.23715,23.00095
10506,10506C00020156,CQ91,10506CQ000226,2016,6,4,10,45,臺南市,北區,,,公園南路,,,,,,公園路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,16,8,C000,CQ00,1,2,120.20874,23.00101
10506,10506C00020167,CQ91,10506CQ000230,2016,6,4,10,8,臺南市,北區,,,忠義路,,,,,,北華街,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,C000,CQ00,1,2,120.20593,23.00102
10506,,CM91,10506CM003556,2016,6,25,9,0,臺南市,東區,,,小東路,,,,,,,,,成大光復校區前,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,3,4,4,1,17,38,C000,CM00,1,2,120.21698,23.00103
10506,,CK91,10506CK003019,2016,6,13,17,40,臺南市,永康區,崑山里,,崑山街,,,,,,國光一街,,,,,,,,,,,,,0,1,0,6,1,5,40,4,2,1,4,4,5,7,4,4,10,5,5,2,17,40,C000,CK00,1,2,120.2579,23.00115
10506,,CN91,10506CN002992,2016,6,17,17,18,臺南市,中西區,,,成功路,,,,445,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,3,4,4,1,12,19,C000,CN00,1,2,120.19688,23.00115
10506,,CK91,10506CK000704,2016,6,10,9,40,臺南市,永康區,勝利里,,勝利街,,22,,,,勝利街,,,,,,,,,,,,,0,2,0,6,1,5,40,3,1,1,4,4,5,7,4,4,10,5,5,2,17,6,C000,CK00,1,2,120.23196,23.00133
10506,,CQ91,10506CQ002228,2016,6,24,13,45,臺南市,北區,,,小東路,,,,,,,,,成大醫院門診大樓前,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,25,C000,CQ00,1,2,120.21552,23.00136
10506,,CQ91,10506CQ001367,2016,6,16,15,40,臺南市,北區,,,,,,,,,,,,力行校區門口,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,3,5,5,1,16,6,C000,CQ00,1,2,120.21547,23.00138
10506,,CK91,10506CK002128,2016,6,24,7,50,臺南市,永康區,崑山里,,大灣路,,,,,,崑山街,,,,,,,,,,,,,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,1,16,19,C000,CK00,1,2,120.25172,23.0014
10506,,CQ91,10506CQ002480,2016,6,27,9,1,臺南市,北區,,,小東路,,,,15,,,,,(力行校區前),,,,,,,,,,0,1,0,8,1,5,50,14,12,1,5,4,5,7,4,4,9,4,5,1,13,23,C000,CQ00,1,2,120.21526,23.00149
10506,,CQ91,10506CQ003570,2016,6,25,14,50,臺南市,北區,,,公園南路,,,,161,,,,,,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,3,51,C000,CQ00,1,2,120.20664,23.00149
10506,,CQ91,10506CQ001241,2016,6,15,21,35,臺南市,北區,,,公園南路,,152,,,,公園南路,,,,,,,,,,,,,0,2,0,8,3,5,50,4,1,1,5,4,4,7,4,4,10,5,5,2,16,10,C000,CQ00,1,2,120.20668,23.00151
10506,,CQ91,10506CQ003360,2016,6,18,1,53,臺南市,北區,,,小東路,,,,,,前鋒路,,東,,,,,,,,,,,0,2,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,13,16,C000,CQ00,1,2,120.21461,23.00151
10506,,CQ91,10506CQ002400,2016,6,26,12,55,臺南市,北區,,,小東路,,307,,,,,,,東興路口,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,9,C000,CQ00,1,2,120.2284,23.00152
10506,,CQ91,10506CQ001844,2016,6,14,15,30,臺南市,北區,,,公園南路,,,,156,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,4,1,3,51,C000,CQ00,1,2,120.2065,23.00164
10506,,CN91,10506CN003375,2016,6,17,16,55,臺南市,中西區,,,和真街,,,,,,文祥街,,,,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,5,4,4,10,5,5,2,15,6,C000,CN00,1,2,120.18647,23.00165
10506,,CQ91,10506CQ003526,2016,6,4,0,44,臺南市,北區,,,小東路,,,,,,北門路,二,,,,,,,,,,,,0,1,0,8,3,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,12,25,C000,CQ00,1,2,120.21304,23.00175
10506,,CP91,10506CP001277,2016,6,16,11,35,臺南市,安平區,,,平生路,,,,70,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,16,19,C000,CP00,1,2,120.16464,23.00176
10506,,CQ91,10506CQ001970,2016,6,22,22,40,臺南市,北區,,,西門路,三,,,,,北華街,,,,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,25,C000,CQ00,1,2,120.20271,23.00179
10506,,CN91,10506CN001258,2016,6,15,16,38,臺南市,中西區,,,健康路,一,170,,,,五妃街,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,17,8,C000,CN00,1,2,120.18177,23.00181
10506,,CQ91,10506CQ001389,2016,6,17,13,45,臺南市,北區,,,東豐路,,451,,,,東豐路,,,,,,,,,,,,,0,2,0,8,1,5,50,3,1,1,5,4,5,7,2,1,1,2,1,2,13,23,C000,CQ00,1,2,120.22696,23.00204
10506,,CN91,10506CN002024,2016,6,23,9,26,臺南市,中西區,,,湖美街,,108,,,,湖美街,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,C000,CN00,1,2,120.17776,23.00213
10506,,CZ91,10506CZ002661,2016,6,28,11,5,臺南市,歸仁區,大廟里,,保大路,三,366,22,,,,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,C000,CZ00,1,2,120.27418,23.00217
10506,10506C00020154,CQ91,10506CQ000146,2016,6,3,13,41,臺南市,北區,,,東豐路,,,,,,林森路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,15,6,C000,CQ00,1,2,120.22458,23.00227
