年,月,日,時,分,縣市,區,村里,鄰,街道,段,巷,弄,號,公尺處,街道,段,側,附近,道路,公里,公尺處,向,車道,平交道,公里,公尺處,附近,GPS座標X,GPS座標
2016,7,14,13,45,臺南市,新營區,埤寮里,,中正路,,,,,,,,,天鵝湖停車場入口,,,,,,,,,,23.33221,120.31795
2016,7,13,6,20,臺南市,新營區,三仙里,,周武街,,,,,,,,,與三興街口,,,,,,,,,,23.31009,120.30996
2016,7,14,15,35,臺南市,新營區,埤寮里,,長榮路,一,,,,,民族路,,,,,,,,,,,,,23.31999,120.31937
2016,7,14,18,40,臺南市,新營區,,,民治路,,,,,,,,,與民生路口,,,,,,,,,,23.30953,120.30785
2016,7,15,7,45,臺南市,新營區,土庫里,,,,,,,,,,,臺1線與南76線路口,臺1線,288,100,南,外側,,,,,23.32265,120.33784
2016,7,15,9,48,臺南市,新營區,好平里,,新進路,二,,,88,,,,,,,,,,,,,,,23.30056,120.31106
2016,7,15,11,37,臺南市,新營區,興安里,,康樂街,,,,,,,,,與中興路口,,,,,,,,,,23.30314,120.31695
2016,7,15,9,35,臺南市,新營區,三仙里,,民權路,,,,120-1,,,,,對面,,,,,,,,,,23.31016,120.31182
2016,7,15,9,53,臺南市,柳營區,光福里,,柳營路,一,,,518,,,,,,臺1線,295,700,北,外側,,,,,23.26802,120.31339
2016,7,15,11,54,臺南市,柳營區,光福里里,,,,,,,,,,,,臺1線,296,700,北,外側,,,,,23.26165,120.31285
2016,7,15,17,33,臺南市,柳營區,士林里,,柳營路,一,,,531,,,,,,,,,,,,,,,23.26969,120.31337
2016,7,15,17,50,臺南市,新營區,新南里,,隋唐街,,,,200,,,,,路口,,,,,,,,,,23.30798,120.30126
2016,7,15,6,48,臺南市,新營區,大宏里,,,,,,,,,,,新營客運總站前,,,,,,,,,,23.30718,120.32214
2016,7,16,6,40,臺南市,新營區,新東里,,,,,,,,,,,新東陸橋下方機車道,,,,,,,,,,23.31124,120.32521
2016,7,16,8,53,臺南市,柳營區,重溪里,,義士路,五,,,,,,,,西往東路燈225號前,,,,,,,,,,23.28828,120.3494
2016,7,9,21,0,臺南市,新營區,中營里,,開元路,,,,,,,,,陸橋下機車專用道4439號路燈前,,,,,,,,,,23.31251,120.32783
2016,7,16,15,28,臺南市,新營區,興安里,,工業街,,,,81,,,,,,臺1線,291,300,南,內側,,,,,23.30155,120.322
2016,7,16,18,15,臺南市,新營區,三仙里,,三民路,,,,,,,,,與三興街口,,,,,,,,,,23.30627,120.31018
2016,7,17,12,15,臺南市,新營區,忠政里,,民治路,,,,,,,,,台南市議會前,,,,,,,,,,23.3108,120.31566
2016,7,18,17,31,臺南市,新營區,新北里,,金華路,,,,,,民生路,,,,,,,,,,,,,23.3127,120.30589
2016,7,18,19,57,臺南市,新營區,南興里,,建業路,,,,,,,,,119號前,,,,,,,,,,23.29828,120.30086
2016,7,19,4,36,臺南市,新營區,民榮里,,裕民路,,,,,,,,,11-6號前巷口,,,,,,,,,,23.30148,120.30788
2016,7,19,7,40,臺南市,柳營區,士林里,,柳營路,二,,,,,博愛街,,,,,,,,,,,,,23.27832,120.31205
2016,7,19,8,8,臺南市,新營區,埤寮里,,中正路,,430,,,,,,,,,,,,,,,,,23.32607,120.31618
2016,7,19,16,15,臺南市,新營區,新東里,,東興路,,,,1965-02-01T00:00:00,,,,,,,,,,,,,,,23.31274,120.32319
2016,7,19,17,28,臺南市,柳營區,人和里,,柳營路,三,,,,,,,,急水溪橋上,,,,,,,,,,23.2947,120.31269
2016,7,19,18,38,臺南市,柳營區,士林里,,士賢街,,,,118,,,,,旁路口,,,,,,,,,,23.278,120.30861
2016,7,20,8,35,臺南市,柳營區,人和里,,柳營路,,,,,,,,,柳營路237巷口,,,,,,,,,,23.2922,120.31255
2016,7,20,11,27,臺南市,鹽水區,橋南里,,南門路,,,,37,,,,,,,,,,,,,,,23.31563,120.26735
2016,7,20,12,44,臺南市,新營區,民權里,,中正路,,,,12,,,,,,,,,,,,,,,23.3092,120.31615
2016,7,20,18,3,臺南市,新營區,王公里,,,,,,,,,,,東光街1巷12-1號對面台糖舊鐵道上,,,,,,,,,,23.31705,120.32125
2016,7,20,19,25,臺南市,新營區,民生里,,三民路,,,,,,,,,編號099路燈附近,,,,,,,,,,23.3061,120.30962
2016,7,20,20,34,臺南市,柳營區,重溪里,,義士路,一,,,,,,,,與南81線路口,,,,,,,,,,23.28536,120.36555
2016,7,20,18,56,臺南市,新營區,三仙里,,三興街,,,,,,育德七街,,,,,,,,,,,,,23.31285,120.31016
2016,7,21,7,53,臺南市,新營區,民權里,,民權路,,,,32,,,,,,,,,,,,,,,23.30391,120.31309
2016,7,21,13,8,臺南市,新營區,民榮里,,新榮路,,,,,,新榮四街,,,,,,,,,,,,,23.30078,120.29965
2016,7,21,7,24,臺南市,鹽水區,橋南里,,忠孝路,,,,73,,,,,,,,,,,,,,,23.31075,120.27472
2016,7,21,19,31,臺南市,新營區,新北里,,周武街,,52,,,,三興街,,,,,,,,,,,,,23.31176,120.31024
2016,7,21,6,44,臺南市,新營區,新南里,,金華路,二,,,,,秦漢街,,,,,,,,,,,,,23.30903,120.30121
2016,7,21,19,50,臺南市,鹽水區,歡雅里,,,,,,,,,,,台19線與南67線路口,,,,,,,,,,23.29036,120.23996
2016,7,22,7,15,臺南市,新營區,民權里,,民治路,,,,,,中正路,,,,,,,,,,,,,23.31068,120.31645
2016,7,22,7,11,臺南市,新營區,新東里,,民治路,,,,6-41,,,,,,,,,,,,,,,23.31111,120.3214
2016,7,22,7,17,臺南市,新營區,新東里,,東興路,,,,,,東興四街,,北,,,,,,,,,,,23.3166,120.32316
2016,7,22,8,6,臺南市,新營區,民榮里,,復興路,,,,,,,,,620巷口,,,,,,,,,,23.30574,120.29624
2016,7,22,11,24,臺南市,新營區,民榮里,,興農街,,,,,,,,,與濟安街口,,,,,,,,,,23.30238,120.30844
2016,7,22,9,44,臺南市,鹽水區,飯店里,,,,,,1940-01-01T00:00:00,,,,,,臺19線,110,0,南,外側,,,,,23.26508,120.2118
2016,7,22,16,52,臺南市,新營區,中營里,,中山路,,,,,,中正路,,,,,,,,,,,,,23.30474,120.31663
2016,7,23,7,18,臺南市,柳營區,光福里,,中山西路,二,,,143,,,,,,,,,,,,,,,23.27668,120.31357
2016,7,23,7,57,臺南市,新營區,三仙里,,中華路,,,,,,正義街,,,,,,,,,,,,,23.30482,120.31218
2016,7,23,12,32,臺南市,新營區,忠政里,,民治路,,,,,,健康路,,,,,,,,,,,,,23.31058,120.31242
2016,7,23,8,40,臺南市,鹽水區,中境里,,治水路,,,,51,,,,,,,,,,,,,,,23.32167,120.26292
2016,7,23,14,35,臺南市,新營區,三仙里,,三興街,,,,,,育德三街,,,,,,,,,,,,,23.31179,120.31025
2016,7,23,16,44,臺南市,新營區,埤寮里,,中正路,,,,328-1,,,,,,,,,,,,,,,23.3225,120.31617
2016,7,22,17,5,臺南市,新營區,民權里,,三民路,,,,,,民權路,,,,,,,,,,,,,23.30692,120.31241
2016,7,23,18,30,臺南市,鹽水區,水秀里,,,,,,2016-01-05T00:00:00,,,,,土庫路,,,,,,,,,,23.32265,120.27468
2016,7,23,21,51,臺南市,柳營區,神農里,,,,,,,,,,,新厝高幹7左2號電桿前路口,,,,,,,,,,23.25876,120.36396
2016,7,25,0,30,臺南市,新營區,民榮里,,復興路,,,,,,,,,220巷口,,,,,,,,,,23.30329,120.30588
2016,7,25,15,29,臺南市,新營區,民榮里,,南昌街,,,,,,興農街,,,,,,,,,,,,,23.2998,120.30851
2016,7,26,1,54,臺南市,新營區,,,新進路,二,,,,,延平路,,,,,,,,,,,,,23.31176,120.31024
2016,7,26,10,10,臺南市,新營區,三仙里,,三民路,,,,,,,,,與三興街口,,,,,,,,,,23.30629,120.31024
2016,7,26,17,50,臺南市,新營區,興安里,,中興路,,,,,,,,,與廠前街口,,,,,,,,,,23.30141,120.3169
2016,7,26,17,28,臺南市,新營區,民生里,,公園路,,,,,,進修街,,,,,,,,,,,,,23.30603,120.30668
2016,7,27,9,50,臺南市,柳營區,八翁里,,柳營外環道,,,,,,和平路,,,,,,,,,,,,,23.27737,120.29663
2016,7,27,10,45,臺南市,鹽水區,義稠里,,,,,,113,,,,,前路口,,,,,,,,,,23.32716,120.25485
2016,7,27,17,45,臺南市,新營區,王公里,,中正路,,,,,,,,,與樂利街口,,,,,,,,,,23.31427,120.31659
2016,7,27,5,18,臺南市,鹽水區,岸內里,,和平路,,,,,,蔦松路,,,,,,,,,,,,,23.32609,120.27198
2016,7,26,18,1,臺南市,新營區,太南里,,,,,,,,,,,臺19甲線路燈2723號前,,,,,,,,,,23.27715,120.27559
2016,7,28,9,36,臺南市,鹽水區,橋南里,,新太路,,,,,,,,,與自強街口,,,,,,,,,,23.30754,120.27209
2016,7,28,13,35,臺南市,鹽水區,武廟里,,北門路,,,,,,,,,武廟高幹1-1號,,,,,,,,,,23.32377,120.27179
2016,7,28,14,36,臺南市,新營區,忠政里,,中正路,,31,,16,,,,,旁路口,,,,,,,,,,23.31215,120.31593
2016,7,28,17,51,臺南市,新營區,太北里,,新中路,,,,,,新圳路,,,,,,,,,,,,,23.30021,120.27636
2016,7,28,7,19,臺南市,新營區,中正里,,中正路,,122,,,,中正路,,,,,,,,,,,,,23.31625,120.31647
2016,7,29,7,0,臺南市,新營區,民生里,,民治路,,183,,,,,,,與225巷口,,,,,,,,,,23.30687,120.30463
2016,7,28,18,4,臺南市,新營區,興安里,,延平路,,,,,,南昌街,,,,,,,,,,,,,23.30001,120.31341
2016,7,29,9,20,臺南市,新營區,中營里,,工業街,,,,,,,,,,臺1線,291,100,北,外側,,,,,23.30265,120.32209
2016,7,29,10,45,臺南市,新營區,民權里,,三民路,,,,,,民權路,,,,,,,,,,,,,23.30692,120.31264
2016,7,29,10,0,臺南市,鹽水區,歡雅里,,,,,,,,,,,尾寮33-9號前,,,,,,,,,,23.28885,120.23522
2016,7,27,9,40,臺南市,新營區,新南里,,隋唐街,,,,53,,,,,,,,,,,,,,,23.30773,120.3026
2016,7,29,19,50,臺南市,新營區,忠政里,,中正路,,,,41,,,,,,,,,,,,,,,23.31571,120.3165
2016,7,29,21,18,臺南市,新營區,民生里,,復興路,,234,,,,,,,,,,,,,,,,,23.30366,120.30464
2016,7,30,10,30,臺南市,鹽水區,竹埔里,,,,,,,,,,,南72線2.5km處,,,,,,,,,,23.27456,120.2479
2016,7,30,14,20,臺南市,新營區,護鎮里,,三興街,,,,,,,,,2696號路燈前,,,,,,,,,,23.3292,120.30877
2016,7,30,17,5,臺南市,新營區,護鎮里,,長榮路,,,,,,健康路,,,,,,,,,,,,,23.31978,120.31224
2016,7,30,16,56,臺南市,柳營區,士林里,,博愛街,,,,2,,,,,,,,,,,,,,,23.27821,120.3119
2016,7,30,18,13,臺南市,新營區,新北里,,三興街,,,,193,,,,,,,,,,,,,,,23.31773,120.30917
2016,7,31,21,20,臺南市,新營區,民榮里,,復興路,,220,,,,,,,,,,,,,,,,,23.30328,120.30585
2016,7,28,17,5,臺南市,新營區,民權里,,民權路,,,,96,,,,,民權路與新營醫院入口處路口,,,,,,,,,,233080248,120312904
2016,7,28,7,30,臺南市,柳營區,神農里,,,,,,,,,,,,165線,26,500,南,外側,,,,,23.28554,120.63415
2016,7,21,7,55,臺南市,新營區,中營里,,開元路,,,,,,東山三路,,,,,,,,,,,,,23.31464,120.33
2016,7,23,0,30,臺南市,新營區,,,公園路,,,,,,太子路,,,,,,,,,,,,,120.29791,23.30232
2016,7,2,14,20,臺南市,楠西區,照興里,,,,,,,,,,,曾文水庫公路南下二號橋前,,,,,,,,,,23.1232,120.2948
2016,7,12,9,34,臺南市,玉井區,玉田里,,,,,,,,,,,富強街11號前,,,,,,,,,,23.1252,120.462
2016,7,12,13,1,臺南市,玉井區,玉田里,,,,,,,,,,,臺20線東向35.95公里處,,,,,,,,,,23.1198,120.46
2016,7,7,9,32,臺南市,玉井區,玉田里,,,,,,,,,,,臺20線西向36.1公里處,,,,,,,,,,23.12,120.462
2016,7,16,12,15,臺南市,玉井區,層林里,,,,,,,,,,,明林高分30電桿前,,,,,,,,,,23.0951,120.451
2016,7,20,10,52,臺南市,玉井區,,,,,,,,,,,,民族路與仁愛街路口,,,,,,,,,,123807,120.46667
2016,7,22,1,12,臺南市,南化區,北寮里,,,,,,,,,,,臺3線北上380.8公里處,,,,,,,,,,23.0744,120.483
2016,7,25,7,36,臺南市,玉井區,玉井里,,,,,,,,,,,中華路與民族路口,,,,,,,,,,23.12397,120.46228
2016,7,30,5,40,臺南市,楠西區,,,,,,,,,,,,楠西區民生路210號前,,,,,,,,,,23.18275,120.48629
2016,7,25,10,7,臺南市,玉井區,層林里,,,,,,,,,,,白色教堂旁,,,,,,,,,,23.08953,120.45512
2016,7,27,14,56,臺南市,玉井區,玉田里,,,,,,,,,,,中正路與中華路口,,,,,,,,,,23.12493,120.4623
2016,7,2,9,8,臺南市,後壁區,福安里,,,,,,,,,,,102號之48前,,,,,,,,,,23.33099,120.35345
2016,7,2,17,30,臺南市,白河區,秀祐里,,,,,,,,,,,,172線,29,500,西,中線,,,,,23.3455,120.39252
2016,7,2,9,10,臺南市,白河區,,,,,,,,,,,,富民路與忠孝街口,,,,,,,,,,23.212,120.24774
2016,7,3,6,25,臺南市,白河區,玉豐里,,,,,,,,,,,玉豐高幹105電桿(南89線3.2公里)處,,,,,,,,,,23.38129,120.41599
2016,7,3,8,35,臺南市,東山區,南勢里,,,,,,,,,,,175線15.4公里(格埔幹六九支2)處,,,,,,,,,,23.26637,120.48982
2016,7,3,12,55,臺南市,白河區,草店里,,,,,,,,,,,165線與市嘉南13道路口,,,,,,,,,,23.38934,120.43435
2016,7,3,15,10,臺南市,白河區,草店里,,,,,,,,,,,市嘉南13號道路(路燈編號057)處,,,,,,,,,,23.43091,120.39379
2016,7,5,5,20,臺南市,白河區,蓮潭里,,,,,,,,,,,玉豐高幹167電桿前,,,,,,,,,,23.39528,120.43652
2016,7,5,7,36,臺南市,東山區,南勢里,,,,,,,,,,,50號之9前,,,,,,,,,,23.27077,120.46222
2016,7,6,11,22,臺南市,白河區,崎內里,,,,,,,,,,,頭前溪2號之1前,,,,,,,,,,23.38074,120.47981
2016,7,6,12,3,臺南市,白河區,永安里,,,,,,,,,,,國泰路與裕農路口,,,,,,,,,,23.35544,120.41597
2016,7,4,11,20,臺南市,東山區,東原里,,,,,,,,,,,174線約42公里處,,,,,,,,,,23.23634,120.44415
2016,7,7,17,10,臺南市,東山區,聖賢里,,,,,,,,,,,田尾40號之1前,,,,,,,,,,23.30755,120.36354
2016,7,10,7,6,臺南市,白河區,秀祐里,,,,,,,,,,,172線道29.55公里處,,,,,,,,,,34561,39317
2016,7,9,16,30,臺南市,白河區,,,,,,,,,,,,,172線,29,0,西,外側,,,,,23.3456,120.39285
2016,7,13,5,34,臺南市,白河區,崁頭里,,,,,,,,,,,崁子頭83號前,,,,,,,,,,23.31876,120.43631
2016,7,12,17,0,臺南市,後壁區,,,,,,,,,,,,新東里南85線6.6公里處,,,,,,,,,,23.33624,120.32512
2016,7,16,17,8,臺南市,後壁區,頂安里,,,,,,124,,,,,,,,,,,,,,,33183,35170
2016,7,17,20,50,臺南市,後壁區,墨林里,,,,,,,,,,,南85線道1.6公里處,,,,,,,,,,37721,33563
2016,7,22,14,48,臺南市,後壁區,後壁里,,,,,,,,,,,後壁公所後方道路,,,,,,,,,,23.36616,120.36202
2016,7,22,17,24,臺南市,後壁區,頂安里,,,,,,,,,,,,173線,25,100,西,外側,,,,,23.33065,120.35157
2016,7,22,18,35,臺南市,白河區,永安里,,,,,,,,,,,富民路與民安路口,,,,,,,,,,23.34589,120.41111
2016,7,22,7,15,臺南市,後壁區,後壁里,,,,,,131-8,,,,,172甲線道0.2公里處路口,,,,,,,,,,36563,36261
2016,7,24,17,5,臺南市,白河區,仙草里,,,,,,,,,,,172乙線2.1公里處(枕山高幹40電桿),,,,,,,,,,23.34069,120.3809
2016,7,26,6,16,臺南市,白河區,庄內里,,新興路,,,,300,,,,,,,,,,,,,,,35213,42235
2016,7,26,11,27,臺南市,白河區,草店里,,,,,,,,,,,市嘉南13線與南86線路口,,,,,,,,,,23.39432,120.43048
2016,7,26,13,54,臺南市,東山區,科里里,,,,,,,,,,,枋子林17-1號前,,,,,,,,,,23.29366,120.39589
2016,7,27,11,40,臺南市,東山區,東中里,,,,,,,,,,,中興路與忠孝路口,,,,,,,,,,23.32417,120.40323
2016,7,28,9,52,臺南市,東山區,科里里,,,,,,2016-06-24T00:00:00,,,,,南103線道1公里處,,,,,,,,,,29524,39606
2016,7,28,10,38,臺南市,後壁區,後壁里,,,,,,142-2,,,,,,,,,,,,,,,36671,36319
2016,7,28,15,52,臺南市,白河區,大竹里,,,,,,2016-03-08T00:00:00,,,,,,,,,,,,,,,36745,41220
2016,7,29,11,16,臺南市,白河區,白河里,,,,,,,,,,,中山路2之10號前,,,,,,,,,,23.34595,120.41293
2016,7,31,9,25,臺南市,東山區,南勢里,,,,,,,,,,,175線道15.5公里處,,,,,,,,,,26979,49192
2016,7,31,14,30,臺南市,白河區,白河里,,中山路,,,,,,國泰路,,,,,,,,,,,,,34743,41390
2016,7,29,12,20,臺南市,東山區,東山里,,,,,,,,,,,東山區公所前,,,,,,,,,,23.32584,120.4043
2016,7,29,15,10,臺南市,後壁區,竹新里,,,,,,,,,,,南80線2.03公里處(竹新幹66電信桿),,,,,,,,,,23.34318,120.29967
2016,7,19,19,30,臺南市,東山區,東山里,,,,,,,,,,,165線約16.5公里處,,,,,,,,,,23.33369,120.40681
2016,7,21,16,0,臺南市,白河區,永安里,,,,,,,,,,,新生路33號前,,,,,,,,,,23.35101,120.41447
2016,7,21,16,30,臺南市,東山區,東正里,,,,,,,,,,,青葉路與東勢二街路口,,,,,,,,,,23.32671,120.40561
2016,7,28,6,0,臺南市,後壁區,烏樹里,,,,,,,,,,,172線約26.5公里處,,,,,,,,,,23.33889,120.37752
2016,7,28,7,50,臺南市,白河區,白河里,,,,,,,,,,,中正路與新生路,,,,,,,,,,23.34986,120.41399
2016,7,31,13,58,臺南市,東山區,大客里,,,,,,1942-03-01T00:00:00,,,,,南99線道1.4公里處,,,,,,,,,,31244,41040
2016,7,1,12,5,臺南市,麻豆區,大山里,,,,,,,,,,,大山腳1-80號(大山國小),,,,,,,,,,23.1908,120.22049
2016,7,1,18,38,臺南市,下營區,大埤里,,,,,,,,,,,大埤寮69-1號,,,,,,,,,,23.22734,120.24747
2016,7,2,9,6,臺南市,麻豆區,南勢里,,,,,,,,,,,171線與南61線路口,171線,20,100,西,慢,,,,,23.18685,120.27187
2016,7,2,11,11,臺南市,下營區,後街里,,大仁街,,,,,,大忠街,,,,,,,,,,,,,23.23983,120.26454
2016,7,3,19,47,臺南市,六甲區,龜港里,,,,,,,,,,,龜子港154號,臺1線,297,300,北,外側,,,,,23.25432,120.31233
2016,7,5,8,0,臺南市,下營區,後街里,,,,,,,,,,,鐵營高幹72電桿前,,,,,,,,,,23.24244,120.26429
2016,7,5,17,20,臺南市,麻豆區,大埕里,,新生北路,,,,,,中正路,,,,,,,,,,,,,23.18981,120.25346
2016,7,5,17,37,臺南市,麻豆區,新建里,,,,,,,,,,,中山路與三民路口,,,,,,,,,,23.18377,120.24589
2016,7,6,10,50,臺南市,麻豆區,中興里,,和平路,,,,5之20,,,,,,,,,,,,,,,23.17955,120.24734
2016,7,6,16,0,臺南市,麻豆區,南勢里,,,,,,26之3,,,,,,,,,,,,,,,23.18998,120.25362
2016,7,7,12,12,臺南市,麻豆區,南勢里,,,,,,,,,,,南勢2-30號,,,,,,,,,,23.18912,120.26115
2016,7,7,17,0,臺南市,六甲區,王爺里,,,,,,,,,,,番子坑43號,,,,,,,,,,23.22369,120.39912
2016,7,7,16,50,臺南市,官田區,南部里,,,,,,,,,,,三結義21-2號前路口,,,,,,,,,,23.2027,120.31454
2016,7,8,15,6,臺南市,麻豆區,中興里,,和平路,,,,,,自由路,,,,,,,,,,,,,23.17897,120.24434
2016,7,9,19,42,臺南市,下營區,營前里,,中山路,一,,,152,,,,,,,,,,,,,,,23.23562,120.26397
2016,7,8,18,40,臺南市,麻豆區,巷口里,,新生南路,,,,,,民權路,,,,,,,,,,,,,23.17689,120.25386
2016,7,10,0,6,臺南市,下營區,開化里,,,,,,262-1,,,,,南54鄉道、下營區農會中營辦公室,,,,,,,,,,23.2137,120.27551
2016,7,11,8,10,臺南市,六甲區,六甲里,,中正路,,,,319,,,,,,,,,,,,,,,23.22591,120.35105
2016,7,11,8,54,臺南市,六甲區,甲東里,,曾文街,,,,121,,,,,,,,,,,,,,,23.23474,120.35845
2016,7,3,14,22,臺南市,官田區,二鎮里,,,,,,,,,,,二鎮75之8號,,,,,,,,,,23.22126,120.33081
2016,7,11,6,40,臺南市,下營區,西連里,,,,,,,,,,,臺19甲線與南61線路口,,,,,,,,,,23.20441,120.27102
2016,7,11,18,55,臺南市,官田區,隆本里,,中山路,二,,,46,,,,,,,,,,,,,,,23.19429,120.30693
2016,7,13,8,5,臺南市,麻豆區,巷口里,,民權路,,,,,,新生南路,,,,,,,,,,,,,23.17664,120.25392
2016,7,13,16,23,臺南市,麻豆區,安東里,,,,,,,,,,,安業47-6號,,,,,,,,,,23.16432,120.24662
2016,7,13,18,2,臺南市,下營區,新興里,,,,,,,,,,,線174線與臺19甲線,,,,,,,,,,23.2418,120.27483
2016,7,13,21,35,臺南市,下營區,新興里,,,,,,,,,,,,臺19甲線,11,200,北,外側,,,,,23.22139,120.26943
2016,7,14,14,18,臺南市,麻豆區,油車里,,,,,,,,,,,油車95之1號前,,,,,,,,,,23.19056,120.24026
2016,7,13,17,10,臺南市,官田區,南部里,,,,,,,,,,,三結義40之1號前,,,,,,,,,,23.20442,120.31344
2016,7,14,17,16,臺南市,六甲區,甲東里,,忠孝街,,146,,,,,,,,,,,,,,,,,23.22921,120.35512
2016,7,15,10,2,臺南市,麻豆區,東角里,,信義路,,,,,,國中街,,,,,,,,,,,,,23.18208,120.25745
2016,7,15,15,59,臺南市,麻豆區,保安里,,興中路,,,,139,,,,,,,,,,,,,,,23.18366,120.25178
2016,7,14,16,39,臺南市,麻豆區,港尾里,,,,,,,,,,,客子寮61號與客子寮50號(麻豆驢子廚房前路口),,,,,,,,,,23.22044,120.22147
2016,7,16,14,10,臺南市,麻豆區,東角里,,,,,,,,,,,興中路186-9號前,,,,,,,,,,23.1837,120.25354
2016,7,16,15,50,臺南市,麻豆區,油車里,,,,,,,,,,,中山路與興民街口,,,,,,,,,,23.18441,120.24278
2016,7,17,13,35,臺南市,麻豆區,南勢里,,,,,,22之3,,,,,,,,,,,,,,,23.19042,120.25669
2016,7,17,16,20,臺南市,麻豆區,南勢里,,,,,,,,,,,關帝廟15-1號前,,,,,,,,,,23.19315,120.26025
2016,7,17,17,10,臺南市,官田區,南部里,,,,,,68,,,,,,,,,,,,,,,23.21171,120.3041
2016,7,19,8,9,臺南市,下營區,紅厝里,,,,,,,,,,,中山路1段413巷與南66線路口,,,,,,,,,,23.24424,120.27334
2016,7,19,7,47,臺南市,官田區,,,工業路,,,,,,建業路,,,,,,,,,,,,,23.20946,120.3231
2016,7,19,8,46,臺南市,六甲區,中社里,,,,,,,,,,,林鳳營陸橋(中山路路燈30),,,,,,,,,,23.2383,120.32112
2016,7,19,18,4,臺南市,麻豆區,南勢里,,,,,,69之2,,,,,,171線,19,200,西,慢,,,,,23.18366,120.26372
2016,7,19,18,55,臺南市,麻豆區,小埤里,,,,,,,,,,,,171線,14,100,西,外側,,,,,23.18948,120.23315
2016,7,16,7,3,臺南市,麻豆區,南勢里,,,,,,,,,,,關帝廟14-18(福祐幼兒園前),,,,,,,,,,23.1907,120.25333
2016,7,20,14,10,臺南市,官田區,渡頭里,,,,,,,,,,,線171線與臺1線路口,臺1線,308,50,北,外側,,,,,23.17356,120.33835
2016,7,20,6,50,臺南市,麻豆區,南勢里,,,,,,,,,,,,臺19甲線,19,0,西,外側,,,,,23.18368,120.26139
2016,7,20,7,45,臺南市,麻豆區,南勢里,,,,,,,,,,,,南61線,2,300,北,中線,,,,,23.19607,120.27165
2016,7,20,20,15,臺南市,麻豆區,保安里,,興國路,,,,,,興南路,,,,,,,,,,,,,23.18309,120.24826
2016,7,21,21,53,臺南市,麻豆區,東角里,,興中路,,,,156-1,,,,,,,,,,,,,,,23.18358,120.25248
2016,7,22,10,2,臺南市,六甲區,中社里,,,,,,,,,,,林鳳營75號前,臺1線,298,0,北,路肩,,,,,23.24772,120.31404
2016,7,22,15,26,臺南市,麻豆區,穀興里,,中華街,,,,,,仁愛路,,,,,,,,,,,,,23.18308,120.24724
2016,7,22,15,50,臺南市,六甲區,,,,,,,,,,,,中正路七甲高幹34號前,,,,,,,,,,23.21343,120.34993
2016,7,22,16,45,臺南市,官田區,湖山里,,,,,,23之5,,,,,,165線,32,800,南,路肩,,,,,23.20894,120.3493
2016,7,23,7,50,臺南市,官田區,二鎮里,,,,,,75之80,,,,,,,,,,,,,,,23.21819,120.3301
2016,7,23,8,41,臺南市,下營區,西連里,,,,,,,,,,,西寮27號前,,,,,,,,,,23.20735,120.26363
2016,7,23,8,21,臺南市,六甲區,,,,,,,,,,,,建國街42號前,,,,,,,,,,23.23146,12035233
2016,7,23,11,15,臺南市,麻豆區,保安里,,復興街,,,,9之1,,,,,,,,,,,,,,,23.18441,120.25125
2016,7,23,16,45,臺南市,麻豆區,安西里,,,,,,273之2,,,,,,,,,,,,,,,23.16134,120.24497
2016,7,23,17,20,臺南市,麻豆區,龍泉里,,,,,,,,,,,溪底高分1電桿前,,,,,,,,,,23.1735,120.25764
2016,7,6,12,10,臺南市,六甲區,六甲里,,中正路,,,,,,民權街,,,,,,,,,,,,,23.22744,120.3508
2016,7,24,8,15,臺南市,下營區,大埤里,,,,,,,,,,,番巷高幹101右10電桿前,,,,,,,,,,23.22324,120.253
2016,7,23,16,55,臺南市,下營區,新興里,,,,,,,,,,,慈惠街28號前,,,,,,,,,,23.23547,120.26989
2016,7,24,21,2,臺南市,六甲區,二甲里,,,,,,,,,,,中山路277巷口,,,,,,,,,,23.23229,120.34301
2016,7,25,8,52,臺南市,六甲區,二甲里,,信義街,,,,298,,,,,,,,,,,,,,,23.23026,120.34901
2016,7,25,11,15,臺南市,下營區,營前里,,中正南路,,,,48,,,,,,,,,,,,,,,23.23373,120.26297
2016,7,25,16,12,臺南市,麻豆區,油車里,,中山路,,,,,,興民街,,,,,,,,,,,,,23.18439,120.24259
2016,7,25,18,18,臺南市,六甲區,二甲里,,民權街,,,,,,,,,建工街,,,,,,,,,,23.22838,120.34609
2016,7,26,13,5,臺南市,六甲區,甲南里,,珊瑚路,,,,82,,,,,,,,,,,,,,,23.22493,120.35307
2016,7,1,14,25,臺南市,麻豆區,中興里,,興國路,,,,,,新生南路,,,,,,,,,,,,,23.17672,120.24735
2016,7,27,2,8,臺南市,麻豆區,安東里,,,,,,,,,,,安業46號,173線,2,400,北,路肩,,,,,23.16241,120.24738
2016,7,20,10,30,臺南市,官田區,南部里,,,,,,119之5,,,,,(官田鋼鐵前北上路口),,,,,,,,,,23.21824,120.30638
2016,7,7,14,10,臺南市,麻豆區,中興里,,興國路,,,,55之22,,,,,,,,,,,,,,,23.17701,120.24724
2016,7,27,15,23,臺南市,麻豆區,晉江里,,民權路,,,,93之8,,,,,,,,,,,,,,,23.17915,120.25199
2016,7,27,22,50,臺南市,麻豆區,安正里,,,,,,,,,,,南47鄉道(方厝寮336-88號附近),,,,,,,,,,23.16222,120.21321
2016,7,28,16,30,臺南市,六甲區,龍湖里,,中正路,,,,,,七甲街,,,,165線,31,300,北,快,,,,,23.22177,120.34955
